"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO"
"103174";"CL-O020-PL00SW-A";"ACCESORIOS";"ACCESORIOS THERMALTAKE MEMORY LIGHTING KIT LED MEMORY";"https://static.nb.com.ar/i/nb_ACCESORIOS-THERMALTAKE-MEMORY-LIGHTING-KIT-LED-MEMORY_export_0588865ef9f7b71fa59d74893762aa62.png";"21.0%";"2";"12 meses";"U$S";"55.52";"67.18";"1375";"76341.07";"92372.7";"Interface:USB 2.0
Peso:168 g
Marca:Thermaltake
Código universal de producto:818241986201
Modelo:CL-O020-PL00SW-A
SKU:CL-O020-PL00SW-A
UPC:818241986201
Requisitos del sistema:Windows 7 / 8 / 8.1 / 10
Voltaje de alimentación: 5V";"67.18";"92372.69";"";"";"ACCESORIOS THERMALTAKE MEMORY LIGHTING KIT LED MEMORY";"150";"1100";"30";"30";"";"0"
"103174";"CL-O020-PL00SW-A";"ACCESORIOS";"ACCESORIOS THERMALTAKE MEMORY LIGHTING KIT LED MEMORY";"https://static.nb.com.ar/i/nb_ACCESORIOS-THERMALTAKE-MEMORY-LIGHTING-KIT-LED-MEMORY_export_8f23612647f9bbbcd9bd13f5da7d6da9.jpeg";"21.0%";"2";"12 meses";"U$S";"55.52";"67.18";"1375";"76341.07";"92372.7";"Interface:USB 2.0
Peso:168 g
Marca:Thermaltake
Código universal de producto:818241986201
Modelo:CL-O020-PL00SW-A
SKU:CL-O020-PL00SW-A
UPC:818241986201
Requisitos del sistema:Windows 7 / 8 / 8.1 / 10
Voltaje de alimentación: 5V";"67.18";"92372.69";"";"";"ACCESORIOS THERMALTAKE MEMORY LIGHTING KIT LED MEMORY";"150";"1100";"30";"30";"";"0"
"119204";"25244";"ACCESORIOS";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MOCHILA-LISBOA-BLACK-BACKPACK-16_export_e9c0a63049b3ecc4bc397fe76d1aceb8.png";"10.5%";"20";"12 meses";"U$S";"38.5";"42.54";"1375";"52932";"58489.86";"Exterior:Compatibility
General: Number of compartments 3
Size & Weight:Volume 23 L
Sustainability:Plastic material POM, RPET Polyester, RPET twill polyester
Compatibility:Max. laptop size 16 "" Compatible Device Types laptop";"42.54";"58489.86";"";"";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"500";"140";"243";"140";"";"0"
"119204";"25244";"ACCESORIOS";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MOCHILA-LISBOA-BLACK-BACKPACK-16_export_07742ac84624a165f4855fb6b1c33fe4.png";"10.5%";"20";"12 meses";"U$S";"38.5";"42.54";"1375";"52932";"58489.86";"Exterior:Compatibility
General: Number of compartments 3
Size & Weight:Volume 23 L
Sustainability:Plastic material POM, RPET Polyester, RPET twill polyester
Compatibility:Max. laptop size 16 "" Compatible Device Types laptop";"42.54";"58489.86";"";"";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"500";"140";"243";"140";"";"0"
"119204";"25244";"ACCESORIOS";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MOCHILA-LISBOA-BLACK-BACKPACK-16_export_9d8f1557b9a782e483bcd979fa64c2e9.png";"10.5%";"20";"12 meses";"U$S";"38.5";"42.54";"1375";"52932";"58489.86";"Exterior:Compatibility
General: Number of compartments 3
Size & Weight:Volume 23 L
Sustainability:Plastic material POM, RPET Polyester, RPET twill polyester
Compatibility:Max. laptop size 16 "" Compatible Device Types laptop";"42.54";"58489.86";"";"";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"500";"140";"243";"140";"";"0"
"119204";"25244";"ACCESORIOS";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MOCHILA-LISBOA-BLACK-BACKPACK-16_export_0bca011e013274a86845a2f5b70a660e.png";"10.5%";"20";"12 meses";"U$S";"38.5";"42.54";"1375";"52932";"58489.86";"Exterior:Compatibility
General: Number of compartments 3
Size & Weight:Volume 23 L
Sustainability:Plastic material POM, RPET Polyester, RPET twill polyester
Compatibility:Max. laptop size 16 "" Compatible Device Types laptop";"42.54";"58489.86";"";"";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"500";"140";"243";"140";"";"0"
"119203";"25246";"ACCESORIOS";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-FUNDA-LISBOA-BLACK-16_export_f613ebffdbe1f745d5fd1bf9f140dd4d.png";"10.5%";"20";"12 meses";"U$S";"19.05";"21.05";"1375";"26189.9";"28939.84";"General: Type of bag carry bag
Información extra:Número de referencia 25246 Código EAN 8713439252460";"21.05";"28939.85";"";"";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"500";"140";"243";"140";"";"0"
"119203";"25246";"ACCESORIOS";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-FUNDA-LISBOA-BLACK-16_export_86557a3499f0c740b930a3fe6dccc7a0.png";"10.5%";"20";"12 meses";"U$S";"19.05";"21.05";"1375";"26189.9";"28939.84";"General: Type of bag carry bag
Información extra:Número de referencia 25246 Código EAN 8713439252460";"21.05";"28939.85";"";"";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"500";"140";"243";"140";"";"0"
"119203";"25246";"ACCESORIOS";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-FUNDA-LISBOA-BLACK-16_export_bbce114de7ec700e330ce079f3c9fd98.png";"10.5%";"20";"12 meses";"U$S";"19.05";"21.05";"1375";"26189.9";"28939.84";"General: Type of bag carry bag
Información extra:Número de referencia 25246 Código EAN 8713439252460";"21.05";"28939.85";"";"";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"500";"140";"243";"140";"";"0"
"119202";"24449";"ACCESORIOS";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MALETIN-BOLOGNA-NOTEBOOK-16-ECO-RED_export_70dd3974d40d37afcd920068a844b2b7.png";"10.5%";"20";"12 meses";"U$S";"10.43";"11.52";"1375";"14339.05";"15844.65";"General: Type of bag carry bag Number of compartments 2
Size & Weight:Laptop Compartment Size (inch) 16 ""
Interior:Laptop Compartment Depth (mm) 38 mm
Protection:Type of case softcase Waterproof No Shock absorption Yes Hardened bottom No
Compatibility:Max. laptop size 16 "" Max. weight 2.5 kg Compatible Device Types laptop
Exterior:Fabric type polyester";"11.52";"15844.65";"";"";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"500";"140";"243";"140";"";"0"
"119202";"24449";"ACCESORIOS";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MALETIN-BOLOGNA-NOTEBOOK-16-ECO-RED_export_7931842bce4139c9a0f32e3ad128da3f.png";"10.5%";"20";"12 meses";"U$S";"10.43";"11.52";"1375";"14339.05";"15844.65";"General: Type of bag carry bag Number of compartments 2
Size & Weight:Laptop Compartment Size (inch) 16 ""
Interior:Laptop Compartment Depth (mm) 38 mm
Protection:Type of case softcase Waterproof No Shock absorption Yes Hardened bottom No
Compatibility:Max. laptop size 16 "" Max. weight 2.5 kg Compatible Device Types laptop
Exterior:Fabric type polyester";"11.52";"15844.65";"";"";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"500";"140";"243";"140";"";"0"
"119202";"24449";"ACCESORIOS";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MALETIN-BOLOGNA-NOTEBOOK-16-ECO-RED_export_c59c6c236a0af0f8c769b7a1143d116b.png";"10.5%";"20";"12 meses";"U$S";"10.43";"11.52";"1375";"14339.05";"15844.65";"General: Type of bag carry bag Number of compartments 2
Size & Weight:Laptop Compartment Size (inch) 16 ""
Interior:Laptop Compartment Depth (mm) 38 mm
Protection:Type of case softcase Waterproof No Shock absorption Yes Hardened bottom No
Compatibility:Max. laptop size 16 "" Max. weight 2.5 kg Compatible Device Types laptop
Exterior:Fabric type polyester";"11.52";"15844.65";"";"";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"500";"140";"243";"140";"";"0"
"119204";"25244";"ACCESORIOS";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MOCHILA-LISBOA-BLACK-BACKPACK-16_export_07c00dafde3c1b91f6cad6ed03802723.png";"10.5%";"20";"12 meses";"U$S";"38.5";"42.54";"1375";"52932";"58489.86";"Exterior:Compatibility
General: Number of compartments 3
Size & Weight:Volume 23 L
Sustainability:Plastic material POM, RPET Polyester, RPET twill polyester
Compatibility:Max. laptop size 16 "" Compatible Device Types laptop";"42.54";"58489.86";"";"";"ACCESORIOS TRUST MOCHILA LISBOA BLACK BACKPACK 16";"500";"140";"243";"140";"";"0"
"119203";"25246";"ACCESORIOS";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-FUNDA-LISBOA-BLACK-16_export_daee5cefcf2d12bd61a4fbac4156a370.png";"10.5%";"20";"12 meses";"U$S";"19.05";"21.05";"1375";"26189.9";"28939.84";"General: Type of bag carry bag
Información extra:Número de referencia 25246 Código EAN 8713439252460";"21.05";"28939.85";"";"";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"500";"140";"243";"140";"";"0"
"119203";"25246";"ACCESORIOS";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-FUNDA-LISBOA-BLACK-16_export_daf44d499b35808b9f961fab1f7e6af3.png";"10.5%";"20";"12 meses";"U$S";"19.05";"21.05";"1375";"26189.9";"28939.84";"General: Type of bag carry bag
Información extra:Número de referencia 25246 Código EAN 8713439252460";"21.05";"28939.85";"";"";"ACCESORIOS TRUST FUNDA LISBOA BLACK 16";"500";"140";"243";"140";"";"0"
"119202";"24449";"ACCESORIOS";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MALETIN-BOLOGNA-NOTEBOOK-16-ECO-RED_export_063cd84d58a8923eab6b1ef77206badc.png";"10.5%";"20";"12 meses";"U$S";"10.43";"11.52";"1375";"14339.05";"15844.65";"General: Type of bag carry bag Number of compartments 2
Size & Weight:Laptop Compartment Size (inch) 16 ""
Interior:Laptop Compartment Depth (mm) 38 mm
Protection:Type of case softcase Waterproof No Shock absorption Yes Hardened bottom No
Compatibility:Max. laptop size 16 "" Max. weight 2.5 kg Compatible Device Types laptop
Exterior:Fabric type polyester";"11.52";"15844.65";"";"";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"500";"140";"243";"140";"";"0"
"119202";"24449";"ACCESORIOS";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MALETIN-BOLOGNA-NOTEBOOK-16-ECO-RED_export_0576d1eb24fc4985f03dd27a3c2c115d.png";"10.5%";"20";"12 meses";"U$S";"10.43";"11.52";"1375";"14339.05";"15844.65";"General: Type of bag carry bag Number of compartments 2
Size & Weight:Laptop Compartment Size (inch) 16 ""
Interior:Laptop Compartment Depth (mm) 38 mm
Protection:Type of case softcase Waterproof No Shock absorption Yes Hardened bottom No
Compatibility:Max. laptop size 16 "" Max. weight 2.5 kg Compatible Device Types laptop
Exterior:Fabric type polyester";"11.52";"15844.65";"";"";"ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO RED";"500";"140";"243";"140";"";"0"
"119207";"21248";"ACCESORIOS";"ACCESORIOS TRUST FUNDA NOTEBOOK PRIMO SLEEVE 15.6 BLACK";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-FUNDA-NOTEBOOK-PRIMO-SLEEVE-15.6-BLACK_export_f7195840e446f8f88a234dbf9b612999.png";"10.5%";"20";"12 meses";"U$S";"24.49";"27.06";"1375";"33670.45";"37205.85";"Protection:Type of case softcase Waterproof No Shock absorption Yes Hardened bottom No
Size & Weight:Total weight 24 g
General: Type of bag sleeve Number of compartments 1
Interior: Laptop Compartment Depth (mm) 20 mm
Compatibility:Max. laptop size 15.6 "" Compatible Device Types laptop
Exterior:Fabric type polyester";"27.06";"37205.85";"";"";"ACCESORIOS TRUST FUNDA NOTEBOOK PRIMO SLEEVE 15.6 BLACK";"500";"140";"243";"140";"";"0"
"102936";"AH-2UGKK-A1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 RGB UNDERGLOW";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-RGB-UNDERGLOW_export_0390ef7564fb6198873d1465d22ac357.jpg";"21.0%";"13";"12 meses";"U$S";"62.42";"75.53";"1375";"85833.26";"103858.25";"Marca:NZXT
EAN:5060301694327
Código universal de producto:5060301694327,815671014023
Modelo:AH-2UGKK-A1
UPC:815671014023";"75.53";"103858.25";"";"";"ACCESORIOS NZXT HUE 2 RGB UNDERGLOW";"300";"460";"50";"110";"";"0"
"102725";"CPU B30 BLANCA";"ACCESORIOS";"GRASA SILICONADA PASTERMAX PARA CPU B30 (BLANCA) PASTA TERMICA";"https://static.nb.com.ar/i/nb_GRASA-SILICONADA-PASTERMAX-PARA-CPU-B30-(BLANCA)-PASTA-TERMICA_export_dbd86683f71a3e38064c0aedd3987e11.jpeg";"21.0%";"20";"6 meses";"U$S";"1.58";"1.92";"1375";"2177.24";"2634.46";"Rango de temperatura:30 a 240º C
Peso de la unidad:4 g
Modelo:B30
Color:Blanco
Tipo de envase:Jeringa";"1.92";"2634.46";"";"";"GRASA SILICONADA PASTERMAX PARA CPU B30 (BLANCA) PASTA TERMICA";"80";"150";"20";"80";"";"0"
"102961";"5J.JCK28.L01";"ACCESORIOS";"BENQ QP01 DONGLE QCAST HDMI INALAMBRICO";"https://static.nb.com.ar/i/nb_BENQ-QP01-DONGLE-QCAST-HDMI-INALAMBRICO_export_9a665651f14e056621a0688ca927feb6.jpg";"10.5%";"1";"24 meses";"U$S";"93.62";"103.45";"1375";"128727.21";"142243.57";"Modelo alfanumérico:QCAST
Marca:BenQ
Capacidad:0 GB
Línea:STEAMING
Resolución máxima de video:1080
Modelo:QCAST
Puertos de salida:HDMI, USB, WIFI
Memoria RAM:0 GB
Tipo de control remoto:NO
Modelo alfanumérico:5J.JCK28.L01
Marca:BenQ
Línea:OFICINA
Resolución máxima de video:Full HD 1080p
Modelo:QP01 L WiFi
Tipo de control remoto:Estándar";"103.45";"142243.57";"";"";"BENQ QP01 DONGLE QCAST HDMI INALAMBRICO";"250";"160";"30";"90";"";"0"
"102535";"AC-HUEHU-A1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 21-26";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-KIT-ILUMINACION-AMBIENTE-RGB-21-26_export_abfaa56e00e1654815e87f7de5090dd7.jpg";"21.0%";"14";"12 meses";"U$S";"189.09";"228.8";"1375";"259997.47";"314596.94";"Marca:NZXT
EAN:5060301694297
Código universal de producto:5060301694297
Modelo:AC-HUEHU-A1
Dimensiones del producto:76 x 100 x 15mm,
Voltaje de salida:5V DC
Voltaje de entrada:12V DC, 2A
Largo del cable LED:300mm x2, 250mm x4, 200mm x2";"228.8";"314596.93";"";"";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 21-26";"350";"80";"30";"110";"";"0"
"102536";"AC-HUEHU-B1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-KIT-ILUMINACION-AMBIENTE-RGB-27-35_export_abfaa56e00e1654815e87f7de5090dd7.jpg";"21.0%";"5";"12 meses";"U$S";"200.38";"242.46";"1375";"275519.75";"333378.9";"Dimensiones del producto:76 x 100 x 15mm
Voltaje de salida:12V DC
Largo del cable LED:300mm x4, 250mm x4
Marca:NZXT
EAN:5060301694297
Código universal de producto:5060301694297
Modelo:AC-HUEHU-A1
Voltaje de salida:5V DC";"242.46";"333378.9";"";"";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"350";"80";"30";"110";"";"0"
"102535";"AC-HUEHU-A1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 21-26";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-KIT-ILUMINACION-AMBIENTE-RGB-21-26_export_3e5b3f0ba4af3a2dfd9db5e49fdc3376.jpg";"21.0%";"14";"12 meses";"U$S";"189.09";"228.8";"1375";"259997.47";"314596.94";"Marca:NZXT
EAN:5060301694297
Código universal de producto:5060301694297
Modelo:AC-HUEHU-A1
Dimensiones del producto:76 x 100 x 15mm,
Voltaje de salida:5V DC
Voltaje de entrada:12V DC, 2A
Largo del cable LED:300mm x2, 250mm x4, 200mm x2";"228.8";"314596.93";"";"";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 21-26";"350";"80";"30";"110";"";"0"
"102536";"AC-HUEHU-B1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-KIT-ILUMINACION-AMBIENTE-RGB-27-35_export_3e5b3f0ba4af3a2dfd9db5e49fdc3376.jpg";"21.0%";"5";"12 meses";"U$S";"200.38";"242.46";"1375";"275519.75";"333378.9";"Dimensiones del producto:76 x 100 x 15mm
Voltaje de salida:12V DC
Largo del cable LED:300mm x4, 250mm x4
Marca:NZXT
EAN:5060301694297
Código universal de producto:5060301694297
Modelo:AC-HUEHU-A1
Voltaje de salida:5V DC";"242.46";"333378.9";"";"";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"350";"80";"30";"110";"";"0"
"102535";"AC-HUEHU-A1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 21-26";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-KIT-ILUMINACION-AMBIENTE-RGB-21-26_export_f9de74c8e74c4c0f7d4202e7da293444.jpg";"21.0%";"14";"12 meses";"U$S";"189.09";"228.8";"1375";"259997.47";"314596.94";"Marca:NZXT
EAN:5060301694297
Código universal de producto:5060301694297
Modelo:AC-HUEHU-A1
Dimensiones del producto:76 x 100 x 15mm,
Voltaje de salida:5V DC
Voltaje de entrada:12V DC, 2A
Largo del cable LED:300mm x2, 250mm x4, 200mm x2";"228.8";"314596.93";"";"";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 21-26";"350";"80";"30";"110";"";"0"
"102536";"AC-HUEHU-B1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-KIT-ILUMINACION-AMBIENTE-RGB-27-35_export_f9de74c8e74c4c0f7d4202e7da293444.jpg";"21.0%";"5";"12 meses";"U$S";"200.38";"242.46";"1375";"275519.75";"333378.9";"Dimensiones del producto:76 x 100 x 15mm
Voltaje de salida:12V DC
Largo del cable LED:300mm x4, 250mm x4
Marca:NZXT
EAN:5060301694297
Código universal de producto:5060301694297
Modelo:AC-HUEHU-A1
Voltaje de salida:5V DC";"242.46";"333378.9";"";"";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"350";"80";"30";"110";"";"0"
"102535";"AC-HUEHU-A1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 21-26";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-KIT-ILUMINACION-AMBIENTE-RGB-21-26_export_d2a40324097e2058235988461c3056c3.jpg";"21.0%";"14";"12 meses";"U$S";"189.09";"228.8";"1375";"259997.47";"314596.94";"Marca:NZXT
EAN:5060301694297
Código universal de producto:5060301694297
Modelo:AC-HUEHU-A1
Dimensiones del producto:76 x 100 x 15mm,
Voltaje de salida:5V DC
Voltaje de entrada:12V DC, 2A
Largo del cable LED:300mm x2, 250mm x4, 200mm x2";"228.8";"314596.93";"";"";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 21-26";"350";"80";"30";"110";"";"0"
"102536";"AC-HUEHU-B1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-KIT-ILUMINACION-AMBIENTE-RGB-27-35_export_d2a40324097e2058235988461c3056c3.jpg";"21.0%";"5";"12 meses";"U$S";"200.38";"242.46";"1375";"275519.75";"333378.9";"Dimensiones del producto:76 x 100 x 15mm
Voltaje de salida:12V DC
Largo del cable LED:300mm x4, 250mm x4
Marca:NZXT
EAN:5060301694297
Código universal de producto:5060301694297
Modelo:AC-HUEHU-A1
Voltaje de salida:5V DC";"242.46";"333378.9";"";"";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"350";"80";"30";"110";"";"0"
"103174";"CL-O020-PL00SW-A";"ACCESORIOS";"ACCESORIOS THERMALTAKE MEMORY LIGHTING KIT LED MEMORY";"https://static.nb.com.ar/i/nb_ACCESORIOS-THERMALTAKE-MEMORY-LIGHTING-KIT-LED-MEMORY_export_387791e5b8f21f332fc5c62241cb91a5.jpeg";"21.0%";"2";"12 meses";"U$S";"55.52";"67.18";"1375";"76341.07";"92372.7";"Interface:USB 2.0
Peso:168 g
Marca:Thermaltake
Código universal de producto:818241986201
Modelo:CL-O020-PL00SW-A
SKU:CL-O020-PL00SW-A
UPC:818241986201
Requisitos del sistema:Windows 7 / 8 / 8.1 / 10
Voltaje de alimentación: 5V";"67.18";"92372.69";"";"";"ACCESORIOS THERMALTAKE MEMORY LIGHTING KIT LED MEMORY";"150";"1100";"30";"30";"";"0"
"102393";"CPU G60 GRIS";"ACCESORIOS";"GRASA SILICONADA  PASTERMAX PARA CPU G60 (GRIS) PASTA TERMICA";"https://static.nb.com.ar/i/nb_GRASA-SILICONADA--PASTERMAX-PARA-CPU-G60-(GRIS)-PASTA-TERMICA_export_8d0e7b803ca4b4e8071a4968b1d132a2.jpeg";"21.0%";"20";"6 meses";"U$S";"1.96";"2.37";"1375";"2698.73";"3265.46";"Marca:PASTERMAX
Color:Plateado
Código universal de producto:841163042656
Es adhesivo:No
Largo:10 cm
Modelo:G60
SKU:PASTERC60
Unidades por envase:1";"2.37";"3265.46";"";"";"GRASA SILICONADA  PASTERMAX PARA CPU G60 (GRIS) PASTA TERMICA";"80";"150";"70";"80";"";"0"
"103174";"CL-O020-PL00SW-A";"ACCESORIOS";"ACCESORIOS THERMALTAKE MEMORY LIGHTING KIT LED MEMORY";"https://static.nb.com.ar/i/nb_ACCESORIOS-THERMALTAKE-MEMORY-LIGHTING-KIT-LED-MEMORY_export_297ec7f9091ee64325c4761e962f7473.jpeg";"21.0%";"2";"12 meses";"U$S";"55.52";"67.18";"1375";"76341.07";"92372.7";"Interface:USB 2.0
Peso:168 g
Marca:Thermaltake
Código universal de producto:818241986201
Modelo:CL-O020-PL00SW-A
SKU:CL-O020-PL00SW-A
UPC:818241986201
Requisitos del sistema:Windows 7 / 8 / 8.1 / 10
Voltaje de alimentación: 5V";"67.18";"92372.69";"";"";"ACCESORIOS THERMALTAKE MEMORY LIGHTING KIT LED MEMORY";"150";"1100";"30";"30";"";"0"
"119207";"21248";"ACCESORIOS";"ACCESORIOS TRUST FUNDA NOTEBOOK PRIMO SLEEVE 15.6 BLACK";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-FUNDA-NOTEBOOK-PRIMO-SLEEVE-15.6-BLACK_export_641d38c5c1b11ace949d461a6e9659e4.png";"10.5%";"20";"12 meses";"U$S";"24.49";"27.06";"1375";"33670.45";"37205.85";"Protection:Type of case softcase Waterproof No Shock absorption Yes Hardened bottom No
Size & Weight:Total weight 24 g
General: Type of bag sleeve Number of compartments 1
Interior: Laptop Compartment Depth (mm) 20 mm
Compatibility:Max. laptop size 15.6 "" Compatible Device Types laptop
Exterior:Fabric type polyester";"27.06";"37205.85";"";"";"ACCESORIOS TRUST FUNDA NOTEBOOK PRIMO SLEEVE 15.6 BLACK";"500";"140";"243";"140";"";"0"
"119207";"21248";"ACCESORIOS";"ACCESORIOS TRUST FUNDA NOTEBOOK PRIMO SLEEVE 15.6 BLACK";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-FUNDA-NOTEBOOK-PRIMO-SLEEVE-15.6-BLACK_export_68f593f3bcc800340f1fcab8f25db90c.png";"10.5%";"20";"12 meses";"U$S";"24.49";"27.06";"1375";"33670.45";"37205.85";"Protection:Type of case softcase Waterproof No Shock absorption Yes Hardened bottom No
Size & Weight:Total weight 24 g
General: Type of bag sleeve Number of compartments 1
Interior: Laptop Compartment Depth (mm) 20 mm
Compatibility:Max. laptop size 15.6 "" Compatible Device Types laptop
Exterior:Fabric type polyester";"27.06";"37205.85";"";"";"ACCESORIOS TRUST FUNDA NOTEBOOK PRIMO SLEEVE 15.6 BLACK";"500";"140";"243";"140";"";"0"
"119205";"25243";"ACCESORIOS";"ACCESORIOS TRUST MOCHILA LISBOA GREEN BACKPACK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MOCHILA-LISBOA-GREEN-BACKPACK-16_export_37ea83e91e25064c94a98b367ef08223.png";"10.5%";"20";"12 meses";"U$S";"29.94";"33.08";"1375";"41167.5";"45490.09";"Sustainability:Plastic material POM, RPET Polyester, RPET twill polyester,
General:Type of bag backpack Number of compartments 3
Size & Weight:Volume 23 L
Exterior: Fabric type polyester
Compatibility:Max. laptop size 16 "" Compatible Device Types laptop";"33.08";"45490.09";"";"";"ACCESORIOS TRUST MOCHILA LISBOA GREEN BACKPACK 16";"500";"140";"243";"140";"";"0"
